	Stool.40	Stool.34	Stool.143	Stool.110	Stool.2	Stool.14	Stool.29	Stool.17	Stool.129	Stool.106	Stool.131	Stool.24	Stool.39	Stool.201	Stool.116	Stool.1	Stool.128	Stool.170	Stool.52	Stool.113	Stool.107	Stool.90	Stool.61	Stool.30	Stool.46	Stool.25	Stool.22	Stool.203	Stool.55	Stool.111	Stool.109	Stool.66	Stool.4	Stool.45	Stool.137	Stool.6	Stool.92	Stool.153	Stool.8	Stool.206	Stool.28	Stool.81	Stool.3	Stool.31	Stool.120	Stool.94	Stool.145	Stool.176	Stool.173	Stool.158	Tongue_dorsum.113	Tongue_dorsum.87	Tongue_dorsum.120	Tongue_dorsum.43	Tongue_dorsum.56	Tongue_dorsum.37	Tongue_dorsum.45	Tongue_dorsum.102	Tongue_dorsum.26	Tongue_dorsum.51	Tongue_dorsum.35	Tongue_dorsum.71	Tongue_dorsum.112	Tongue_dorsum.50	Tongue_dorsum.78	Tongue_dorsum.90	Tongue_dorsum.53	Tongue_dorsum.80	Tongue_dorsum.29	Tongue_dorsum.149	Tongue_dorsum.17	Tongue_dorsum.213	Tongue_dorsum.58	Tongue_dorsum.25	Tongue_dorsum.65	Tongue_dorsum.21	Tongue_dorsum.169	Tongue_dorsum.34	Tongue_dorsum.198	Tongue_dorsum.67	Tongue_dorsum.54	Tongue_dorsum.12	Tongue_dorsum.212	Tongue_dorsum.128	Tongue_dorsum.158	Tongue_dorsum.30	Tongue_dorsum.10	Tongue_dorsum.9	Tongue_dorsum.31	Tongue_dorsum.18	Tongue_dorsum.147	Tongue_dorsum.123	Tongue_dorsum.38	Tongue_dorsum.61	Tongue_dorsum.32	Tongue_dorsum.3	Tongue_dorsum.238	Tongue_dorsum.77	Tongue_dorsum.166	Tongue_dorsum.174	Supragingival_plaque.17	Supragingival_plaque.2	Supragingival_plaque.79	Supragingival_plaque.33	Supragingival_plaque.81	Supragingival_plaque.35	Supragingival_plaque.51	Supragingival_plaque.77	Supragingival_plaque.80	Supragingival_plaque.38	Supragingival_plaque.83	Supragingival_plaque.87	Supragingival_plaque.217	Supragingival_plaque.104	Supragingival_plaque.221	Supragingival_plaque.86	Supragingival_plaque.8	Supragingival_plaque.115	Supragingival_plaque.91	Supragingival_plaque.161	Supragingival_plaque.170	Supragingival_plaque.61	Supragingival_plaque.23	Supragingival_plaque.116	Supragingival_plaque.9	Supragingival_plaque.71	Supragingival_plaque.12	Supragingival_plaque.16	Supragingival_plaque.101	Supragingival_plaque.92	Supragingival_plaque.50	Supragingival_plaque.52	Supragingival_plaque.18	Supragingival_plaque.14	Supragingival_plaque.130	Supragingival_plaque.53	Supragingival_plaque.68	Supragingival_plaque.145	Supragingival_plaque.57	Supragingival_plaque.141	Supragingival_plaque.5	Supragingival_plaque.162	Supragingival_plaque.119	Supragingival_plaque.118	Supragingival_plaque.32	Supragingival_plaque.159	Supragingival_plaque.3	Supragingival_plaque.20	Supragingival_plaque.84	Supragingival_plaque.49
Ubiquinone_Biosynthesis	0.558797334391431	0.546221850506422	0.142167740415456	0.654943998907378	0.641979929601508	0.656203871642456	0.626823293762877	0.655644131516367	0.671278520771269	0.656048379380849	0.647811739237373	0.658771308009087	0.560859762979029	0.671693529419927	0.6572096134815	0.646883002046681	0.65398098646501	0.648844362370741	0.672677461832022	0.663917259956909	0.532909685985963	0.669923248715276	0.560282846302585	0.661025069908144	0.635551020827133	0.660654936884491	0.672438236665598	0.672604818851725	0.642668502110911	0.658047917414872	0.669887189391956	0.652306784505188	0.653909531313318	0.664447564380251	0.65200985750837	0.653873084325551	0.669821876527793	0.651843412250198	0.662181217600957	0.599900520819941	0.537124190278764	0.54444481771052	0.636326732348583	0.537533664764861	0.661245257711087	0.66058394974834	0.596819409921253	0.587601939752235	0.553379090622722	0.650290753452049	0.0720983170554137	0.0830633952622809	0.680670359584733	0.665573281353575	0.530992135847491	0.633917697008448	0.620915033794361	0.444541719914525	0.655972403476802	0.542883063868509	0.673846164101555	0.647374804299749	0.442508295739531	0.573610931127556	0.647769535250844	0.500411369652391	0.61697670881862	0.500648128366599	0.678436196128848	0.59404334027941	0.650770462910459	0.473622828537784	0.646938664087479	0.6581890330077	0.624376001795732	0.653539342018085	0.600851311718908	0.670546618819689	0.607369285448723	0.652678628007031	0.612337926625011	0.622458377844067	0.601810802493975	0.623722158454496	0.582966028729839	0.635016427367363	0.681998765104522	0.719133338055937	0.683722571474386	0.630400341963632	0.587462249473038	0.663830228839237	0.64157298973039	0.622858425902554	0.624237440386875	0.628852757947743	0.0829703962504243	0.697958258458958	0.662900454305806	0.664593474736028	0.739167905578843	0.644768436566706	0.63315298498995	0.694495413656427	0.597203294268702	0.588900828561521	0.586412855998513	0.735215376612533	0.73868192915066	0.625681387688293	0.684726413119394	0.71867779310806	0.251212489589447	0.7522276041384	0.102317564914549	0.682668277726767	0.68805882138814	0.639059817364926	0.639025665468816	0.0695633467310749	0.0653211063196847	0.787515044468187	0.684767528864442	0.600249014168026	0.683250232016151	0.7562472748063	0.682730606361511	0.0979340039125311	0.718541864776882	0.716712354935071	0.698071121789554	0.700668191107628	0.0978234590000888	0.689109781546728	0.719078297087667	0.712001173537537	0.686549768131914	0.718537362358178	0.707250425102189	0.666964418150345	0.677423662482143	0.748144576923441	0.720563707215714	0.690350056077652	0.141927228894785	0.748788455791291	0.76284763355342	0.520240443315082	0.684468136356232	0.745164245324019
Ubiquinone_Menaquinone-cytochrome_c_reductase_complexes	0.104971159689859	0.131804207212161	0.142167740415456	0.0997954455012877	0.080834888443681	0.0900032405797332	0	0.10923203828467	0.123677469885357	0.119118836037238	0.0915392792114374	0.0933937002613849	0.124171536104873	0.109522053491598	0.10889389487371	0.0904853449595784	0.110688414286257	0.0592546419124821	0.119080840241748	0.120693361662424	0.124321191521522	0.124494032990193	0.121954893721774	0.112614839983945	0.0756407928769935	0.112798325318981	0.121754963415293	0.11402412108699	0.00993456754350435	0.121712428040444	0.11476262311244	0.00424929942910028	0.110925242315271	0.131140256660691	0.128554523924706	0.112317434193508	0.114669747234333	0.129321715632474	0.107621495941625	0.124593885424875	0.106314779456597	0.0921669324762882	0.0804407128641846	0.107220935911601	0.115509523999326	0.119102750038881	0.14312282814505	0.100427527242783	0.117383491492281	0.0982712343181238	0.0720983170554137	0.0830633952622809	0.636233000803713	0.614698831944912	0.532189555239785	0.62080920374482	0.618934155912403	0.0544893943375147	0.613825296794171	0.539302955221122	0.627399985927564	0.607405069812287	0.0593382791771579	0.579103577994819	0.609408156230499	0.500694132062125	0.619631666818883	0.507037979371847	0.649965956860217	0.596256745552064	0.622067177918039	0.47812847128462	0.609017571976116	0.63943507658998	0.626473216100991	0.625232653945155	0.601290581592735	0.621755540001524	0.610668327907015	0.61261114714439	0.614647620589609	0.610345033478631	0.602612100159052	0.614353780927648	0.587948545200128	0.627735340492635	0.636518210912131	0.654144016625074	0.631056049798276	0.62495896675295	0.603234131496422	0.613277236201496	0.641997777892149	0.629291872204969	0.630172038450404	0.631626557412426	0.0829703962504243	0.651489952733916	0.644389705222952	0.646767277656074	0.735804073658157	0.648546766304936	0.63781887614765	0.71813297146849	0.635398866963934	0.635153378757257	0.634725958473066	0.700528698475428	0.703505279809101	0.675852814513038	0.662993238267603	0.754675301007859	0.666555772198894	0.755132340448932	0.669584462784076	0.66167491798242	0.706941286206023	0.654588857420099	0.682720944197249	0.594254454737108	0.590769560349351	0.793190714526939	0.730275826658767	0.646058470307307	0.696695144946028	0.796154983519726	0.730821846130309	0.598275032357157	0.6475946786568	0.64567346782165	0.71999375601243	0.722790183450477	0.597986958232302	0.698624127045049	0.739958529760656	0.67176497011451	0.722985199466489	0.740830718892955	0.667549193832365	0.705725969789867	0.708430312762365	0.70755162217462	0.689862186193249	0.693002469634027	0.696804074044318	0.708331198227919	0.767469493071822	0.605459010249085	0.724372687973612	0.772974806865131
Ubiquitin-like_archaeal_modifier_proteins_(SAMPs)	0.104971159689859	0.131804207212161	0.142167740415456	0.0997954455012877	0.080834888443681	0.0900032405797332	0	0.10923203828467	0.123677469885357	0.119118836037238	0.0915392792114374	0.0933937002613849	0.124171536104873	0.109522053491598	0.10889389487371	0.0904853449595784	0.110688414286257	0.0592546419124821	0.119080840241748	0.120693361662424	0.124321191521522	0.124494032990193	0.121954893721774	0.112614839983945	0.0756407928769935	0.112798325318981	0.121754963415293	0.11402412108699	0.00993456754350435	0.121712428040444	0.11476262311244	0.00424929942910028	0.110925242315271	0.131140256660691	0.128554523924706	0.112317434193508	0.114669747234333	0.129321715632474	0.107621495941625	0.124593885424875	0.106314779456597	0.0921669324762882	0.0804407128641846	0.107220935911601	0.115509523999326	0.119102750038881	0.14312282814505	0.100427527242783	0.117383491492281	0.0982712343181238	0.0720983170554137	0.0830633952622809	0.0558909221023233	0.0484973748003984	0.0462616716568282	0.0732454638372416	0.0720486798129988	0.0544893943375147	0.0494611851221884	0.0630441275950966	0.0487783621544581	0.0383208672935481	0.0593382791771579	0.032910861501731	0.0410847925502857	0.0539615333675112	0.0655359823893519	0.0573271431111038	0.0685563585301914	0.0551373820125169	0.030112524309466	0.0805166554700773	0.0561002367414323	0.0616522954598178	0.0699043537095239	0.0355754447451931	0.0634414146586437	0.0959107672347239	0.0718903146769837	0.0565813356776524	0.0634845410392569	0.0818221783834675	0.0630824602845804	0.0926625793460652	0.0748526267459404	0.0895254900812333	0.0485156599398241	0.0583562991261709	0.0883155947320093	0.0833656441413524	0.0483369105056088	0.0882683268036002	0.104681955677684	0.0735318874713512	0.0783546212982149	0.0685968329557733	0.0829703962504243	0.112014784805655	0.0665768312717713	0.0709001266648244	0.123623907980242	0.121057168794725	0.0731045736426897	0.145741770690297	0.0700047549798817	0.0715937867509751	0.0690501406830894	0.0797909606391651	0.0860934179277582	0.11725537125669	0.0738570305331574	0.124547981091064	0.0999806278279458	0.126470293284774	0.102317564914549	0.0748997919745885	0.135003740930249	0.105527359672106	0.109258483362456	0.0695633467310749	0.0653211063196847	0.152371390190929	0.144642027288357	0.0968350431758784	0.135367170098737	0.155110377657587	0.1435836192313	0.0979340039125311	0.060065330376632	0.05814016283935	0.112721644541877	0.118935821530935	0.0978234590000888	0.143351856720867	0.137937156878207	0.109110866882984	0.143132612507547	0.139196859787044	0.103189750498227	0.130104904776972	0.135395930880745	0.0862782378924174	0.0955411061370114	0.103901181430597	0.141927228894785	0.0874620984158454	0.178527474505366	0.136917235656825	0.145514441651645	0.183750002624617
UDP-N-acetylmuramate_from_Fructose-6-phosphate_Biosynthesis	0.805387512931395	0.808035840596493	0.829611945191886	0.789324761539716	0.793549040980821	0.796793647521212	0.79128592910685	0.796080442210555	0.810112750837084	0.794235547786509	0.796261559062396	0.797702602038957	0.814063396534795	0.809542936246293	0.809353230558816	0.80275688798177	0.809477237124423	0.786258544179888	0.801754468495431	0.790099523854956	0.808159116061693	0.800180882887209	0.81244528926742	0.799665263203128	0.781516266172721	0.8004154756046	0.807302667965086	0.801908289567653	0.786258261354086	0.796117429516235	0.804332795180445	0.785343808003613	0.793309003324401	0.805964768941708	0.800926022383721	0.794708214379808	0.804576924480213	0.801900951016854	0.797973297741952	0.816728447908974	0.80457298762301	0.806241854044472	0.802505110814852	0.805035980545551	0.799980062855744	0.791574993470517	0.829937181193781	0.820821597392718	0.799819221872337	0.797058521101749	0.82766791177559	0.832059522351707	0.813585411323775	0.817869815129382	0.818689249099493	0.828076558292299	0.828526852940024	0.819893877572469	0.815286354054703	0.827815652427589	0.816469487891323	0.815390341977463	0.8212111236093	0.810599769182006	0.816829090941086	0.827242937777075	0.827561448668278	0.826949027812542	0.824366076194822	0.82487452789579	0.812785934315355	0.832040369921065	0.825942525524197	0.822216367816885	0.831276772822637	0.81593620367139	0.827346103902353	0.840188415775748	0.830003838532879	0.828307824384818	0.828888990304774	0.833119930100026	0.826493368529264	0.834998275901813	0.840159977445137	0.838975702894066	0.820988175110496	0.825648151333872	0.813066354012159	0.838318423090162	0.821661433332849	0.834135316271243	0.845683694687709	0.832393830226471	0.839569895174463	0.834273647067018	0.832445715325675	0.850679316475667	0.829136063207913	0.829642216861216	0.849138124912699	0.859148472792978	0.823835568351787	0.868477954186797	0.822691955318118	0.827169385848915	0.825483587272984	0.820102802540174	0.822563939341687	0.856836156507939	0.829215182035321	0.86403802170071	0.84439075797842	0.864162327249682	0.846260601065867	0.829465453679282	0.871044988025183	0.838772313562667	0.852017883077848	0.829736119969312	0.82781246429209	0.888574438339813	0.881137307523549	0.836727477766908	0.873654856839983	0.892536912175802	0.881140222775467	0.841746065252988	0.817007497890975	0.81631111614045	0.849961343958429	0.853016800732091	0.844702848689801	0.880154118249407	0.868468856676699	0.847138683424503	0.891175025402452	0.868321171983677	0.855101975249789	0.868991386829373	0.875750496911209	0.832810788390797	0.83701997812643	0.840207429817128	0.887079279464516	0.833302472220494	0.888998833128322	0.835140839464276	0.893308010594349	0.887561492724954
Uncharacterized_sugar_kinase_cluster_(ygc)	0.219822049854461	0.131804207212161	0.142167740415456	0.356209676086594	0.153699599423566	0.248532828897437	0.516779872876253	0.25102923805033	0.167889252090975	0.119118836037238	0.266110293763649	0.245591774522899	0.124171536104873	0.301090951567542	0.10889389487371	0.0904853449595784	0.21495476684225	0.418580438358069	0.163593011929414	0.120693361662424	0.239344125166829	0.124494032990193	0.192654526330008	0.157473811314521	0.391234558607904	0.15769678885494	0.121754963415293	0.305719527647054	0.556287798038248	0.121712428040444	0.276106192873975	0.552075702121582	0.110925242315271	0.131140256660691	0.128554523924706	0.112317434193508	0.290678718754873	0.217688875349458	0.107621495941625	0.124593885424875	0.178251919041589	0.365859166893974	0.127375002368242	0.107220935911601	0.1604848819432	0.119102750038881	0.14312282814505	0.361238424519672	0.117383491492281	0.308849283974263	0.0720983170554137	0.0830633952622809	0.0558909221023233	0.0484973748003984	0.0462616716568282	0.0732454638372416	0.0720486798129988	0.0544893943375147	0.0948182877365965	0.0630441275950966	0.0487783621544581	0.0383208672935481	0.0593382791771579	0.032910861501731	0.0410847925502857	0.0539615333675112	0.110465345342059	0.0573271431111038	0.0685563585301914	0.0551373820125169	0.030112524309466	0.0805166554700773	0.0561002367414323	0.0616522954598178	0.0699043537095239	0.0355754447451931	0.0634414146586437	0.0959107672347239	0.0718903146769837	0.0565813356776524	0.108805059762145	0.0818221783834675	0.0630824602845804	0.0926625793460652	0.0748526267459404	0.0895254900812333	0.0485156599398241	0.130991900820982	0.0419796859197911	0.0833656441413524	0.0483369105056088	0.0882683268036002	0.104681955677684	0.0735318874713512	0.168517232732171	0.0685968329557733	0.0829703962504243	0.112014784805655	0.210905377978771	0.0709001266648244	0.123623907980242	0.121057168794725	0.0731045736426897	0.145741770690297	0.0700047549798817	0.0715937867509751	0.0690501406830894	0.0797909606391651	0.0860934179277582	0.11725537125669	0.0738570305331574	0.124547981091064	0.0999806278279458	0.126470293284774	0.102317564914549	0.0748997919745885	0.135003740930249	0.105527359672106	0.109258483362456	0.0695633467310749	0.0653211063196847	0.152371390190929	0.144642027288357	0.0968350431758784	0.135367170098737	0.155110377657587	0.1435836192313	0.0979340039125311	0.060065330376632	0.05814016283935	0.112721644541877	0.118935821530935	0.0978234590000888	0.143351856720867	0.137937156878207	0.109110866882984	0.188650743372662	0.139196859787044	0.103189750498227	0.130104904776972	0.135395930880745	0.0862782378924174	0.0955411061370114	0.103901181430597	0.141927228894785	0.0874620984158454	0.178527474505366	0.0898233368579324	0.236849302387701	0.183750002624617
Universal_GTPases	0.89919632935274	0.901059940378326	0.91811529816339	0.894595390691666	0.883681413142571	0.88489705076095	0.885511633513203	0.881939561220126	0.894198612162295	0.891903750034102	0.879875566331241	0.886035188179947	0.905994565467685	0.895870656890482	0.892041700806285	0.889574202863286	0.89235448593821	0.888097055579079	0.89738508163659	0.890320762562227	0.899705378856863	0.897603360799358	0.904921740957208	0.884383062225923	0.877052690712271	0.88476033245704	0.900732244163506	0.898468540761743	0.891789924381661	0.894840344855428	0.8992524293587	0.890710804443694	0.890089811978773	0.899287147359915	0.892922303677371	0.891022350622595	0.8995973211831	0.893431418702919	0.884402313077054	0.912999123013407	0.890941908054817	0.904996807023327	0.898055014844538	0.891827913791559	0.891264995219072	0.891417017762915	0.917721050201074	0.917005150694259	0.899318486877617	0.881849014237652	0.888115795398621	0.892406746084118	0.884639553888931	0.889639312490869	0.889272403617631	0.899861245831112	0.899826380990689	0.885221834380969	0.890615936051352	0.900145199689817	0.893018041608858	0.88732287474236	0.886977604293294	0.883024452093784	0.887967116005805	0.895579920905745	0.900498685597575	0.896876900711263	0.897392402293724	0.894387002609414	0.881745814135646	0.896845832409982	0.89694200766966	0.894929441270924	0.9052066464812	0.88436823030786	0.897222418002396	0.912619711798496	0.895890158289137	0.900271911836413	0.899465040522664	0.91005768634633	0.892862946412247	0.914397570948877	0.905770126917983	0.911467873098476	0.899659937157568	0.906243010623193	0.89198593662049	0.910975548114823	0.884240787288102	0.914539542692846	0.915277164751473	0.907114746257811	0.912043177004626	0.912137842201068	0.894153428241121	0.920676237121613	0.897791683949059	0.898085956562577	0.929264093210458	0.943256121030544	0.893639441211578	0.965506741054534	0.894450508461194	0.900840498003512	0.897570980367576	0.90378798979564	0.902547285398842	0.942899011722393	0.902532057691752	0.951860052243159	0.922136501054474	0.951963481225589	0.923688565056841	0.903051144869299	0.952870203847886	0.920219027705901	0.936402018761218	0.904845371058362	0.904292896091497	0.968928127209189	0.963541878620552	0.918606237307965	0.960089618954006	0.973691761948201	0.966038180083036	0.934340406994918	0.895916969879824	0.894828094711871	0.940493814288815	0.942771119728451	0.93721191295144	0.961730577185454	0.951224759449784	0.930503819859431	0.978618218658163	0.948512373393356	0.929894845304534	0.956921181258957	0.961656672046898	0.906466127327448	0.922742569953006	0.923299294953847	0.973373698839015	0.906890198433359	1	0.931689746108493	0.98024819647297	0.996075183483457
Universal_stress_protein_family	0.193831938236984	0.232454256291882	0.142167740415456	0.243087570343156	0.377791199884607	0.18165389640634	0.464696535907747	0.10923203828467	0.193751486771313	0.119118836037238	0.229092266620766	0.222015994513735	0.124171536104873	0.21423410546081	0.225122171343455	0.358828807452048	0.236752894361063	0.361040151536444	0.119080840241748	0.120693361662424	0.213315081075601	0.124494032990193	0.121954893721774	0.112614839983945	0.305351044995928	0.112798325318981	0.374078831892828	0.185548418523012	0.482766416011328	0.121712428040444	0.11476262311244	0.476036627882498	0.35338871457496	0.131140256660691	0.128554523924706	0.299752612810057	0.219274717843221	0.129321715632474	0.107621495941625	0.195269919360434	0.151702061207592	0.315830972469254	0.450978375349054	0.107220935911601	0.115509523999326	0.119102750038881	0.14312282814505	0.277284333924287	0.117383491492281	0.262921307546317	0.602956654606721	0.61343890521035	0.612573412595883	0.603588323913556	0.59092367271017	0.616216345903891	0.616009885671861	0.62318480953637	0.587779088930261	0.603184515533831	0.57452943310961	0.602672743050262	0.629092393601451	0.601372531880535	0.60399428922373	0.600201295722976	0.617459318283693	0.603095976836927	0.627944004458548	0.593800445290497	0.603416482538634	0.626489070336089	0.57642846202282	0.622861037345557	0.596820896663758	0.607481558240939	0.5989768064552	0.620931958828087	0.591970630926192	0.579859577589398	0.615596972422337	0.625264038813751	0.5873978537933	0.621470487810385	0.608396335949016	0.612927389983409	0.570820865905003	0.578824562599632	0.563791861687106	0.609603808799625	0.595042114855054	0.620980132999785	0.625179446826749	0.596106985674306	0.602415579141189	0.59518793349865	0.623696702837418	0.616081161538641	0.580827546210624	0.579553697524337	0.648392388292227	0.608576234557906	0.624057005793094	0.635509604722351	0.621487103970223	0.605791758956778	0.601037116719625	0.632300695433993	0.633853058464803	0.625997845124935	0.601849816429941	0.572348693971611	0.570806955744296	0.572717657448402	0.574849336176442	0.599171970414036	0.669631641035669	0.610657692245819	0.612782283931395	0.544050405166311	0.538173611085111	0.595599977135724	0.647992139549151	0.605914367879017	0.628331169799403	0.600219814211077	0.64375524997282	0.605396157513876	0.615016364777297	0.613107572909319	0.608022959682703	0.614455526803905	0.605434603033443	0.637526810215151	0.598922502651638	0.61659449892224	0.61533554706319	0.588070187305893	0.61288318905987	0.586476962112312	0.643348803386999	0.562319730398651	0.613106306633458	0.61342153820309	0.637596738353287	0.564508531040776	0.65094482001993	0.594802149570833	0.618717787416117	0.675423353764907
Unknown_carbohydrate_utilization_(_cluster_Ydj_)	0.648088312555162	0.676036499577037	0.664404015698215	0.670533666212963	0.623815021838037	0.645313084245389	0.628037593687793	0.654893322884851	0.672036736165315	0.675678218942101	0.636580181761917	0.648055245256769	0.655386577538889	0.646538219080982	0.63856663167251	0.631946260024576	0.639491538970934	0.648158315678605	0.667330456729006	0.645478809702992	0.676783767351109	0.653295593299082	0.65299578193526	0.639814546473683	0.657777531814951	0.637993702818296	0.657900079517259	0.64966099584109	0.671521223579726	0.679141512466141	0.646105941206643	0.663718428264085	0.65128769069049	0.66747596471729	0.677219661365279	0.651200328937512	0.647484395921654	0.677284092601903	0.632032218240784	0.656472740375944	0.637247774112466	0.653936580631678	0.622702094967413	0.63862122834625	0.643244199881142	0.653734806166266	0.658601454839347	0.664666916743217	0.634246587241255	0.641221391098578	0.719769048665249	0.722763481692206	0.705031372202646	0.700674352313852	0.698865112190373	0.712344862216974	0.712181019196388	0.697880385361689	0.698265115851413	0.711236237842785	0.705921785518232	0.70348227957935	0.70001337594404	0.694245010850639	0.703393023738325	0.700678823467563	0.716471047778734	0.703892561361995	0.708353392609643	0.713332524027485	0.696351012788022	0.724467096776098	0.700920419615266	0.704819004344072	0.714814709561106	0.698514186573722	0.716386823011289	0.730286408446127	0.721863557815424	0.703281780447559	0.71465106562173	0.720121983644937	0.718437992718869	0.733571483023049	0.714234497361429	0.721295535071026	0.693892143444682	0.700538327502568	0.699011456580712	0.719267430564036	0.696404319562086	0.732478305897892	0.734329941541223	0.716503009124526	0.716290197850715	0.709420656150904	0.719601375335102	0.739171813247224	0.713977034901989	0.713015590401618	0.748691704264437	0.7632480927718	0.703340412131981	0.773011210902727	0.700682888788342	0.708275177566467	0.705947194111052	0.710935068642615	0.714341433165301	0.750213848827295	0.699875821788598	0.747216716685592	0.723480173654854	0.745626034918194	0.723542721518113	0.70363932422068	0.756425978948111	0.730836325380163	0.733744203776084	0.710722412593935	0.709010626167762	0.774926778011659	0.773611152525773	0.728150672933972	0.76526024647731	0.775277102007527	0.772288199553981	0.726258712635519	0.70166349083906	0.698770762975449	0.743713100226812	0.745741196463572	0.727484529519824	0.772827680023978	0.75639885464046	0.745812268867094	0.776955604716419	0.755736054785381	0.744938763422135	0.761244656691939	0.766922958079685	0.710546470491484	0.722282234972523	0.725492494654136	0.771209758093268	0.712124736756619	0.805664296694833	0.731484209015103	0.779140415095615	0.810756073315871
Unknown_carbohydrate_utilization_(_cluster_Yeg_)	0.671303752859082	0.700759599459081	0.684024128593262	0.693213904779708	0.682605053040509	0.681085878780507	0.674325269843187	0.68925022893266	0.708898293662856	0.66781425623216	0.681481401548905	0.682586318437949	0.688803338148687	0.667880625470355	0.690781755381815	0.686048164343844	0.690978021115481	0.669444274827638	0.691814169520435	0.68752700592331	0.709487131552241	0.673569801712111	0.683982561264657	0.703970451876498	0.675540242780495	0.703337048153959	0.698976945828379	0.668970560764387	0.67331314458278	0.66908582408241	0.673505500030537	0.670881604787963	0.696657842551918	0.691523012880505	0.662361993882392	0.698361369287391	0.674081527399269	0.664117266769754	0.687594644416704	0.682656159499917	0.672127676111946	0.684288846603136	0.663263797816526	0.673250244998592	0.681003162059789	0.689577821786401	0.68303631727932	0.693967478610709	0.684081085384385	0.683033919720658	0.0720983170554137	0.565421697849996	0.566926903706159	0.580529712349309	0.578737932259125	0.603966220123889	0.604564253571582	0.0544893943375147	0.571645735666615	0.596461228609258	0.597222614001704	0.564545242510278	0.0593382791771579	0.580124815786286	0.563527963078075	0.571056686770475	0.0655359823893519	0.571336339483752	0.0685563585301914	0.526811532855648	0.545455563694328	0.483052453429348	0.571412893880462	0.0616522954598178	0.601959553269359	0.555110156165309	0.538577370808878	0.608407037227628	0.0718903146769837	0.569955324474951	0.0634845410392569	0.612847254427885	0.0630824602845804	0.570763322411265	0.525409942472929	0.605383328575905	0.573581642176149	0.581613213472092	0.583524859841686	0.600517397279055	0.0483369105056088	0.564438748971275	0.611182064415464	0.602368170871508	0.589745273618055	0.610580255332626	0.0829703962504243	0.6280747799623	0.545452494526694	0.553466439919152	0.123623907980242	0.712069232826903	0.0731045736426897	0.145741770690297	0.0700047549798817	0.0715937867509751	0.583811866787677	0.0797909606391651	0.0860934179277582	0.11725537125669	0.0738570305331574	0.124547981091064	0.0999806278279458	0.126470293284774	0.102317564914549	0.0748997919745885	0.135003740930249	0.105527359672106	0.109258483362456	0.0695633467310749	0.0653211063196847	0.152371390190929	0.144642027288357	0.0968350431758784	0.135367170098737	0.155110377657587	0.1435836192313	0.0979340039125311	0.570950915911833	0.567670041561945	0.112721644541877	0.118935821530935	0.0978234590000888	0.143351856720867	0.137937156878207	0.109110866882984	0.143132612507547	0.139196859787044	0.103189750498227	0.130104904776972	0.698748810689423	0.160728225545321	0.0955411061370114	0.103901181430597	0.141927228894785	0.0874620984158454	0.178527474505366	0.66126566859955	0.145514441651645	0.183750002624617
Unknown_carbohydrate_utilization_containing_Fructose-bisphosphate_aldolase	0.104971159689859	0.175151823919734	0.185395103104401	0.0997954455012877	0.080834888443681	0.0900032405797332	0	0.10923203828467	0.123677469885357	0.119118836037238	0.266110293763649	0.0933937002613849	0.124171536104873	0.109522053491598	0.10889389487371	0.0904853449595784	0.155593488127939	0.375423153479039	0.119080840241748	0.120693361662424	0.124321191521522	0.124494032990193	0.192654526330008	0.112614839983945	0.337094175445503	0.112798325318981	0.121754963415293	0.11402412108699	0.262404158107832	0.121712428040444	0.11476262311244	0.146854326864533	0.15588985645973	0.131140256660691	0.128554523924706	0.112317434193508	0.114669747234333	0.129321715632474	0.107621495941625	0.124593885424875	0.151702061207592	0.302627395382395	0.0804407128641846	0.107220935911601	0.115509523999326	0.119102750038881	0.14312282814505	0.100427527242783	0.117383491492281	0.227207365003265	0.0720983170554137	0.0830633952622809	0.0558909221023233	0.0484973748003984	0.0462616716568282	0.0732454638372416	0.0720486798129988	0.0544893943375147	0.0494611851221884	0.0630441275950966	0.0487783621544581	0.0383208672935481	0.0593382791771579	0.032910861501731	0.0410847925502857	0.0539615333675112	0.0655359823893519	0.0573271431111038	0.0685563585301914	0.0551373820125169	0.030112524309466	0.0805166554700773	0.0561002367414323	0.0616522954598178	0.0699043537095239	0.0355754447451931	0.0634414146586437	0.0959107672347239	0.0718903146769837	0.0565813356776524	0.0634845410392569	0.0818221783834675	0.0630824602845804	0.0926625793460652	0.0748526267459404	0.0895254900812333	0.0485156599398241	0.0583562991261709	0.0419796859197911	0.0833656441413524	0.0483369105056088	0.0882683268036002	0.104681955677684	0.0735318874713512	0.0783546212982149	0.0685968329557733	0.0829703962504243	0.112014784805655	0.0665768312717713	0.0709001266648244	0.123623907980242	0.258848112415287	0.0731045736426897	0.145741770690297	0.160996929889341	0.0715937867509751	0.0690501406830894	0.0797909606391651	0.0860934179277582	0.11725537125669	0.0738570305331574	0.124547981091064	0.0999806278279458	0.126470293284774	0.102317564914549	0.0748997919745885	0.135003740930249	0.105527359672106	0.154852197902745	0.0695633467310749	0.0653211063196847	0.317627979849443	0.144642027288357	0.0968350431758784	0.135367170098737	0.155110377657587	0.1435836192313	0.0979340039125311	0.348899167289076	0.349680838399614	0.112721644541877	0.118935821530935	0.171527518958916	0.143351856720867	0.137937156878207	0.109110866882984	0.143132612507547	0.289105271165127	0.103189750498227	0.130104904776972	0.135395930880745	0.0862782378924174	0.310283500482208	0.103901181430597	0.141927228894785	0.0874620984158454	0.178527474505366	0.0898233368579324	0.145514441651645	0.254261373886475
